Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
2015,20000,Petrol,Automatic,1,18.86,1598,122.0,4.0,38.4
2017,56451,Diesel,Automatic,1,13.5,2987,282.0,5.0,75.37
2014,37000,Petrol,Manual,1,21.1,814,55.2,5.0,3.9
2014,17400,Petrol,Manual,1,20.51,998,67.04,5.0,3.72
2011,90207,Diesel,Manual,1,21.1,1248,73.9,5.0,4.69
2011,89616,Diesel,Automatic,1,16.07,1995,181.0,5.0,13.2
2014,85000,Diesel,Manual,1,13.49,2179,138.03,5.0,4.2
2014,79271,Diesel,Automatic,1,20.38,1968,143.0,5.0,19.8
2012,56000,Diesel,Automatic,1,12.7,2179,187.7,5.0,36.0
2010,85001,Diesel,Automatic,2,12.0,2987,224.0,7.0,33.6
2018,12000,Diesel,Automatic,1,13.5,2477,175.56,7.0,33.6
2010,125000,Petrol,Manual,1,19.7,796,46.3,5.0,1.1
2013,53000,Petrol,Manual,1,14.0,1061,64.0,5.0,3.3
2017,34990,Diesel,Automatic,1,12.7,2179,187.7,5.0,64.6
2011,49768,Petrol,Manual,2,17.01,1591,121.3,5.0,5.94
2013,56000,Diesel,Automatic,1,16.73,2993,218.0,5.0,40.2
2013,75000,Diesel,Automatic,1,14.74,2993,270.9,5.0,33.54
2010,57000,Petrol,Automatic,1,13.7,1798,157.75,5.0,8.7
2017,37542,Diesel,Automatic,1,15.73,1968,174.33,5.0,30.85
2014,95649,Diesel,Automatic,1,12.7,2179,187.7,5.0,35.6
2013,35299,Diesel,Automatic,1,14.84,2143,170.0,5.0,22.8
2017,28464,Diesel,Manual,1,15.4,2179,120.0,7.0,15.66
2015,41000,Diesel,Automatic,1,21.76,1995,190.0,5.0,30.6
2017,9000,Petrol,Manual,1,15.4,1497,117.3,7.0,10.2
2010,92098,Diesel,Automatic,2,16.0,2400,215.0,5.0,8.7
2005,5834,Petrol,Manual,1,13.2,1495,94.0,5.0,0.96
2017,40250,Petrol,Manual,1,17.19,1197,81.86,5.0,8.28
2018,22397,Petrol,Automatic,1,11.5,2996,367.0,5.0,85.19
2015,20800,Petrol,Manual,2,21.1,814,55.2,5.0,2.7
2018,40322,Petrol,Manual,1,18.9,1197,81.86,5.0,6.6
2013,52576,Petrol,Manual,1,13.0,1493,100.0,5.0,5.22
2010,55000,Petrol,Manual,1,16.47,1198,73.9,5.0,2.7
2016,47000,Petrol,Automatic,1,15.26,1798,187.74,5.0,29.4
2010,42021,Diesel,Manual,1,0.0,1968,112.0,5.0,6.54
2017,23163,Petrol,Manual,1,15.29,1591,121.3,5.0,14.44
2011,50000,Petrol,Automatic,2,11.74,1796,186.0,5.0,10.2
2014,11900,Petrol,Automatic,1,16.82,1998,189.08,4.0,34.2
2006,108000,Petrol,Manual,2,17.0,1086,112.0,5.0,1.44
2013,37000,Diesel,Manual,1,23.59,1364,67.04,5.0,6.9
2014,30000,Petrol,Manual,2,19.4,1198,86.8,5.0,3.84
2018,12831,Petrol,Automatic,1,21.4,1197,83.1,5.0,11.87
2012,143017,Diesel,Automatic,1,20.0,1968,138.1,5.0,7.9
2018,13102,Petrol,Manual,1,21.1,814,55.2,5.0,4.87
2019,24950,Diesel,Manual,1,20.37,1461,108.45,5.0,16.04
2011,57832,Diesel,Automatic,1,16.2,2993,258.0,5.0,30.98
2016,34267,Petrol,Manual,1,22.74,796,47.3,5.0,4.49
2015,33000,Diesel,Automatic,2,16.8,1984,150.0,5.0,26.4
2007,55100,Petrol,Manual,1,18.9,998,67.1,5.0,1.74
2008,40000,Petrol,Manual,1,17.7,1497,78.0,5.0,2.4
2014,15000,Petrol,Manual,1,13.7,1399,98.79,8.0,4.5
2016,82756,Diesel,Manual,1,15.96,2523,62.1,7.0,9.24
2012,50243,Petrol,Manual,1,0.0,1086,112.0,5.0,4.02
2014,20600,Petrol,Manual,1,21.1,814,55.2,5.0,3.12
2017,29952,Petrol,Automatic,1,13.0,1591,121.3,5.0,16.52
2017,15000,Petrol,Manual,2,16.09,1598,103.5,5.0,8.52
2008,61938,Petrol,Automatic,2,12.9,1799,130.0,5.0,3.18
2014,67000,Diesel,Manual,1,22.3,1248,74.0,5.0,3.0
2013,61672,Diesel,Manual,1,16.0,2179,140.0,7.0,9.04
2017,26185,Petrol,Manual,1,18.6,1197,81.83,5.0,9.58
2014,38000,Diesel,Automatic,2,14.16,1968,174.3,5.0,46.8
2011,67000,Petrol,Manual,2,18.5,1197,85.8,5.0,2.7
2010,66000,Petrol,Manual,2,13.17,1999,114.0,5.0,4.62
2015,80883,Diesel,Manual,1,12.8,2494,102.0,7.0,16.2
2016,80219,Diesel,Manual,1,27.62,793,47.0,5.0,4.2
2018,12923,Diesel,Manual,1,25.1,1248,88.5,5.0,10.7
2016,86642,Diesel,Automatic,1,15.17,1968,181.0,5.0,24.44
2016,19235,Diesel,Automatic,1,21.76,1995,190.0,5.0,43.8
2016,51002,Diesel,Automatic,1,11.33,4134,335.2,7.0,58.69
2016,6800,Petrol,Manual,1,18.6,1197,81.83,5.0,8.64
2012,82749,Diesel,Manual,1,19.01,1461,108.45,5.0,7.19
2016,51000,Diesel,Manual,1,24.4,1120,71.0,5.0,6.3
2014,31465,Diesel,Manual,1,22.7,1498,89.84,5.0,7.8
2013,76476,Petrol,Manual,1,16.47,1198,73.9,5.0,5.28
2017,14000,Diesel,Manual,1,24.0,1120,70.0,5.0,5.52
2013,47000,Diesel,Manual,1,21.12,1248,88.8,5.0,3.54
2011,48466,Petrol,Manual,1,17.0,1497,118.0,5.0,3.91
2008,46000,Petrol,Manual,2,17.92,1086,62.1,5.0,2.66
2012,162663,Diesel,Manual,1,12.99,2494,100.0,7.0,12.6
2017,25142,Diesel,Manual,1,28.09,1248,88.5,5.0,9.91
2013,69000,Diesel,Manual,1,12.55,2982,169.0,7.0,17.34
2009,80524,Petrol,Manual,2,15.3,1596,112.0,5.0,3.0
2018,26405,Petrol,Automatic,1,12.6,1950,191.34,5.0,61.72
2014,45000,Diesel,Manual,1,15.8,2148,170.0,5.0,27.6
2012,64284,Diesel,Manual,1,17.72,1968,108.49,5.0,6.6
2015,27000,Petrol,Manual,1,18.9,1197,82.0,5.0,5.4
2018,3678,Petrol,Manual,1,18.16,1196,86.8,5.0,8.16
2013,21000,Petrol,Manual,1,16.8,1395,138.02,5.0,10.5
2015,67000,Diesel,Manual,2,19.87,1461,83.8,5.0,8.4
2015,24000,Diesel,Automatic,2,15.68,1999,177.0,5.0,40.2
2011,75000,Diesel,Manual,2,20.0,1399,68.0,5.0,2.7
2008,179000,Diesel,Automatic,2,12.8,2953,156.0,7.0,5.09
2017,47198,Diesel,Manual,1,12.55,2982,168.5,7.0,34.1
2012,52000,Diesel,Manual,1,22.07,1199,73.9,5.0,3.3
2011,91000,Diesel,Manual,1,23.2,1248,73.94,5.0,3.6
2013,60000,Diesel,Manual,1,23.08,1461,63.1,5.0,4.26
2013,37873,Diesel,Manual,1,22.32,1582,126.32,5.0,5.76
2011,31000,Petrol,Automatic,1,10.8,2497,150.0,5.0,16.2
2017,129000,Diesel,Automatic,1,11.0,2987,258.0,7.0,67.2
2004,78000,Petrol,Automatic,1,12.0,2354,187.4,5.0,4.79
2016,32000,Diesel,Automatic,1,17.01,1582,126.2,5.0,18.6
2010,59000,Petrol,Manual,2,19.81,1086,68.05,5.0,2.78
2016,35437,Diesel,Automatic,1,20.0,2143,136.0,5.0,22.3
2014,98000,Petrol,Manual,1,16.02,1373,93.7,7.0,6.6
2006,72000,Diesel,Manual,2,18.7,1896,66.0,5.0,3.84
2015,79000,Petrol,Manual,1,18.0,1198,86.7,5.0,4.8
2004,29000,Petrol,Manual,1,17.3,993,60.0,5.0,1.92
2013,66012,Petrol,Manual,1,15.5,1586,103.3,5.0,4.98
2014,35000,Petrol,Automatic,1,16.5,1198,86.8,5.0,5.1
2011,75000,Petrol,Manual,1,18.9,998,67.1,5.0,3.12
2008,80000,Petrol,Automatic,2,12.1,2362,164.7,5.0,4.12
2012,32717,Petrol,Manual,1,18.6,1199,79.4,5.0,3.06
2017,25000,Diesel,Automatic,1,12.55,2982,168.5,7.0,38.4
2014,79000,Diesel,Manual,1,22.7,1498,89.84,5.0,7.5
2010,86000,Diesel,Manual,2,17.8,1248,75.0,5.0,4.32
2010,137000,Diesel,Automatic,1,13.5,2987,282.0,5.0,22.2
2015,25000,Petrol,Manual,2,17.3,1497,117.3,7.0,5.1
2017,8500,Petrol,Manual,2,18.9,1197,82.0,5.0,5.76
2015,34000,Diesel,Automatic,1,16.0,2179,140.0,7.0,15.6
2012,41629,Petrol,Manual,2,14.83,1598,105.0,5.0,2.7
2009,80227,Petrol,Manual,1,17.92,1086,62.1,5.0,2.76
2019,8587,Petrol,Manual,1,15.29,1591,121.3,5.0,16.27
2017,30000,Diesel,Manual,1,15.4,1997,120.0,7.0,14.7
2013,64186,Diesel,Manual,1,20.5,1598,103.5,5.0,4.51
2015,76427,Diesel,Manual,1,19.01,1461,108.45,5.0,10.3
2011,75000,Diesel,Automatic,1,11.7,2993,245.0,5.0,33.0
2013,27075,Petrol,Manual,1,17.6,1496,88.73,5.0,5.94
2012,30000,Petrol,Manual,1,22.5,998,67.04,5.0,3.96
2016,69434,Petrol,Manual,1,15.8,1591,121.3,5.0,9.6
2014,56000,Petrol,Manual,1,23.1,998,67.04,5.0,3.35
2017,49275,Diesel,Automatic,1,12.7,2179,187.7,5.0,54.77
2014,8700,Petrol,Manual,1,18.6,1199,76.8,5.0,3.06
2014,18000,Petrol,Manual,2,25.4,624,37.5,4.0,1.2
2017,41041,Diesel,Automatic,1,17.68,1968,174.33,5.0,45.07
2009,80464,Diesel,Automatic,2,11.0,2987,198.5,5.0,11.15
2019,20667,Petrol,Manual,1,22.0,1197,81.8,5.0,7.64
2013,60283,Petrol,Manual,1,14.6,1368,112.0,5.0,3.58
2017,31696,Petrol,Manual,1,20.4,1197,81.8,5.0,6.9
2010,100000,Diesel,Manual,1,11.5,2982,171.0,7.0,15.6
2014,13361,Petrol,Manual,1,16.02,1373,93.7,7.0,8.16
2010,48394,Petrol,Automatic,1,12.05,1995,154.0,5.0,12.59
2014,47399,Petrol,Manual,1,16.02,1373,93.7,7.0,6.72
2010,69000,Petrol,Automatic,2,16.8,1497,118.0,5.0,3.42
2013,65278,Diesel,Manual,1,14.66,2199,194.3,7.0,10.03
2005,108000,Diesel,Manual,1,17.0,1405,70.0,5.0,1.2
2010,50645,Petrol,Automatic,2,10.93,2497,204.0,5.0,12.9
2011,130002,Diesel,Manual,1,19.3,1248,73.9,5.0,4.62
2012,107000,Diesel,Manual,1,17.8,1399,67.0,5.0,3.6
2015,41950,Petrol,Automatic,1,18.0,1497,117.3,5.0,11.52
2012,109000,Diesel,Manual,1,13.0,2982,168.5,7.0,15.9
2016,9000,Petrol,Manual,1,18.0,1198,86.7,5.0,6.9
2014,43900,Diesel,Manual,1,22.54,1396,88.73,5.0,8.1
2013,64000,Diesel,Manual,2,18.2,1248,73.8,7.0,5.82
2019,13190,Petrol,Automatic,1,0.0,1950,181.43,5.0,46.79
2009,77652,Petrol,Automatic,1,12.6,1586,103.2,5.0,3.42
2012,55000,Diesel,Manual,1,12.99,2494,100.0,7.0,11.41
2012,59900,Diesel,Automatic,2,18.48,1995,177.0,5.0,22.2
2015,73539,Diesel,Manual,1,19.01,1461,108.45,5.0,8.1
2017,31645,Diesel,Automatic,1,20.68,1995,190.0,5.0,35.28
2009,69690,Petrol,Manual,1,17.7,1497,78.0,5.0,3.95
2016,41000,Diesel,Manual,1,28.09,1248,88.5,5.0,11.4
2010,109200,Petrol,Manual,2,17.5,1298,85.8,5.0,2.64
2012,80000,Diesel,Manual,1,15.1,2179,140.0,7.0,7.8
2007,51000,Petrol,Manual,1,13.5,1799,130.0,5.0,5.88
2013,105000,Diesel,Manual,2,25.47,1248,88.5,7.0,8.1
2013,179000,Diesel,Manual,1,23.59,1364,67.04,5.0,4.56
2013,12100,Petrol,Automatic,1,9.9,1984,207.8,2.0,35.4
2017,31000,Diesel,Manual,1,21.13,1498,108.4,5.0,12.6
2015,50000,Diesel,Manual,1,20.14,1498,88.8,5.0,7.44
2009,48000,Diesel,Automatic,1,17.0,1896,105.0,5.0,6.0
2007,35000,Diesel,Manual,1,19.2,1461,65.0,5.0,2.76
2016,100200,Diesel,Automatic,1,11.36,2755,171.5,7.0,20.4
2014,47000,Diesel,Automatic,1,18.88,1995,184.0,5.0,30.6
2015,63642,Diesel,Manual,1,27.3,1498,98.6,5.0,6.78
2015,62550,Diesel,Manual,1,25.8,1498,98.6,5.0,6.72
2015,37340,Diesel,Automatic,1,16.36,2179,187.7,5.0,35.98
2016,38461,Diesel,Manual,1,26.59,1248,74.0,5.0,8.87
2018,29000,Diesel,Manual,1,17.1,1956,170.0,5.0,22.8
2010,31000,Petrol,Manual,1,12.5,1794,132.0,5.0,6.0
2011,42086,Petrol,Manual,1,17.0,1497,118.0,5.0,4.02
2013,49000,Petrol,Manual,1,18.6,1197,85.8,5.0,5.34
2019,77240,Diesel,Automatic,1,22.32,1582,126.32,5.0,9.97
2012,105000,Diesel,Manual,2,15.96,2523,62.1,7.0,7.2
2014,35000,Diesel,Manual,1,22.9,1248,74.0,5.0,6.3
2006,83072,Petrol,Manual,1,17.0,1086,112.0,5.0,1.68
2012,202082,Diesel,Automatic,1,17.68,1968,174.33,5.0,14.76
2004,129000,Petrol,Manual,3,13.8,1299,70.0,5.0,1.8
2018,33558,Diesel,Manual,1,20.14,1498,88.0,5.0,9.74
2012,60271,Diesel,Manual,1,13.6,2523,63.0,7.0,7.34
2017,45366,Diesel,Manual,1,25.1,1498,98.6,5.0,13.06
2014,9500,Petrol,Manual,1,18.2,1199,82.5,5.0,4.2
2016,42362,Petrol,Manual,1,18.6,1197,81.83,5.0,7.38
2016,21000,Diesel,Automatic,1,17.05,1995,184.0,5.0,39.6
2012,15200,Diesel,Automatic,1,15.06,1995,177.0,5.0,16.2
2015,43690,Diesel,Automatic,1,12.55,2982,168.5,7.0,20.53
2014,79926,Diesel,Automatic,1,11.33,4134,335.2,7.0,35.72
2013,53073,Diesel,Manual,1,20.77,1248,88.76,7.0,7.14
2015,59000,Petrol,Manual,1,18.5,1197,80.0,5.0,6.9
2006,47088,Petrol,Automatic,2,10.13,3498,364.9,5.0,22.8
2014,55000,Diesel,Manual,1,20.45,1461,83.8,5.0,5.7
2013,80430,Diesel,Manual,2,17.21,1493,100.0,7.0,3.96
2013,71932,Diesel,Automatic,1,12.55,2982,168.5,7.0,19.8
2014,19000,Diesel,Automatic,1,15.97,2993,258.0,7.0,52.8
2011,81759,Diesel,Manual,1,19.3,1248,73.9,5.0,5.27
2018,52010,Diesel,Manual,1,25.2,1248,74.0,5.0,7.44
2016,58953,Petrol,Automatic,1,13.53,1984,177.01,5.0,29.06
2008,93000,Diesel,Manual,3,10.5,2835,107.2,6.0,6.54
2016,10000,Diesel,Automatic,1,16.36,2179,187.7,5.0,52.8
2019,40674,Diesel,Automatic,1,11.36,2755,171.5,7.0,29.78
2015,50000,Diesel,Automatic,1,19.3,1968,141.0,5.0,14.03
2018,1331,Petrol,Automatic,1,14.28,1798,138.03,5.0,24.0
2010,60000,Petrol,Manual,1,19.7,796,35.0,8.0,1.74
2018,10003,Diesel,Automatic,1,17.9,2143,170.0,5.0,58.2
2016,25000,Diesel,Automatic,1,21.5,1498,108.5,5.0,11.34
2015,73000,Diesel,Manual,1,16.0,2179,140.0,7.0,15.0
2014,59962,Diesel,Manual,1,20.45,1461,83.8,5.0,8.28
2012,72000,Diesel,Manual,2,22.32,1582,126.32,5.0,6.96
2016,20967,Diesel,Automatic,1,14.69,2993,258.0,5.0,53.47
2015,35000,Diesel,Manual,2,15.4,2179,120.0,7.0,10.2
2017,38056,Diesel,Manual,1,23.9,1582,126.2,5.0,12.84
2009,94000,Diesel,Automatic,2,12.07,2967,241.4,7.0,14.4
2010,64236,Petrol,Manual,1,14.7,1150,76.0,5.0,2.93
2000,124000,Diesel,Manual,1,13.6,2523,63.0,7.0,2.34
2014,7400,Petrol,Manual,1,19.1,1197,82.0,5.0,5.22
2017,52000,Diesel,Manual,1,13.68,2393,147.8,8.0,21.0
2015,68764,Petrol,Manual,1,21.1,814,55.2,5.0,3.48
2013,64000,Diesel,Manual,1,22.07,1199,73.9,5.0,3.48
2016,21558,Diesel,Manual,1,24.3,1248,88.5,5.0,10.68
2013,37500,Diesel,Automatic,1,18.88,1995,184.0,5.0,20.1
2016,14077,Petrol,Manual,1,21.1,814,55.2,5.0,4.74
2009,70000,Petrol,Manual,1,17.0,1497,118.0,5.0,2.52
2011,54316,Petrol,Manual,2,12.8,2354,177.6,5.0,5.15
2009,90764,Diesel,Manual,1,14.0,2498,112.0,8.0,4.62
2009,137000,Diesel,Automatic,2,13.2,1995,170.0,5.0,10.8
2013,127000,Petrol,Manual,2,16.8,1497,116.3,5.0,5.4
2016,51884,Diesel,Manual,1,16.0,2179,140.0,7.0,14.95
2014,67407,Diesel,Manual,1,21.27,1396,88.76,5.0,5.58
2014,107825,Diesel,Manual,1,13.0,2982,168.5,7.0,24.6
2006,82453,Diesel,Manual,1,13.6,2523,63.0,8.0,3.48
2007,30441,Petrol,Manual,1,15.9,1298,85.0,5.0,1.74
2002,70000,Petrol,Manual,3,0.0,1086,112.0,5.0,0.78
2016,11000,Diesel,Automatic,1,20.7,1496,113.98,5.0,35.4
2015,61000,Diesel,Automatic,1,15.73,1968,174.33,5.0,30.0
2013,48454,Petrol,Manual,2,17.0,1197,80.0,5.0,4.2
2017,37000,Diesel,Manual,1,14.1,2179,154.0,7.0,13.5
2017,32249,Diesel,Manual,1,21.9,1498,98.6,7.0,12.95
2013,58000,Diesel,Manual,1,19.33,1968,138.03,5.0,7.08
2017,28360,Petrol,Manual,1,19.1,1197,81.86,5.0,6.14
2017,7000,Petrol,Manual,1,20.89,1197,81.8,5.0,6.84
2016,19658,Diesel,Automatic,1,18.12,1995,190.0,5.0,43.01
2007,92000,Petrol,Manual,1,13.8,1299,70.0,5.0,1.5
2013,25000,Petrol,Manual,1,20.36,1197,78.9,5.0,3.18
2016,37882,Diesel,Manual,1,22.32,1582,126.3,5.0,11.03
2014,69330,Diesel,Automatic,1,16.07,1995,181.0,5.0,28.2
2011,61000,Petrol,Automatic,1,12.3,1796,185.0,5.0,15.0
2010,35000,Petrol,Manual,2,18.6,1199,79.4,5.0,1.8
2004,200000,Petrol,Manual,1,0.0,1086,112.0,5.0,0.96
2009,82000,Diesel,Manual,2,13.5,1405,112.0,5.0,0.9
2012,72450,Diesel,Manual,1,15.1,2179,140.0,7.0,9.72
2017,36381,Diesel,Manual,1,28.09,1248,88.5,5.0,11.7
2017,25559,Diesel,Automatic,1,19.71,2143,201.15,5.0,45.52
2005,100000,Petrol,Automatic,3,16.4,1497,78.0,5.0,2.35
2015,94000,Diesel,Automatic,1,11.5,2982,169.0,7.0,24.6
2011,64357,Petrol,Manual,1,24.07,998,67.1,5.0,3.3
2017,10501,Petrol,Automatic,1,9.43,1999,237.4,5.0,90.0
2009,47000,Diesel,Manual,1,21.9,1396,90.0,5.0,3.36
2017,18000,Petrol,Automatic,1,16.0,1497,117.3,7.0,11.1
2007,89000,Petrol,Manual,1,13.4,1794,125.0,5.0,3.6
2014,49964,Diesel,Automatic,1,17.68,1968,174.33,5.0,28.67
2014,35000,Diesel,Manual,1,12.99,2494,100.6,7.0,15.3
2014,64000,Diesel,Manual,1,24.0,1120,70.0,5.0,4.98
2013,36000,Petrol,Automatic,1,14.8,1598,105.0,5.0,5.58
2012,78600,Diesel,Manual,1,12.8,2494,102.0,7.0,10.68
2008,170000,Diesel,Manual,2,16.8,1493,110.0,5.0,1.8
2015,65000,Diesel,Manual,2,23.2,1248,73.94,5.0,3.92
2008,120300,Diesel,Automatic,2,12.07,2967,241.4,7.0,21.6
2016,21000,Petrol,Manual,1,18.6,1197,81.83,5.0,7.56
2017,18108,Diesel,Manual,1,24.3,1248,88.5,5.0,13.57
2014,58407,Petrol,Manual,1,17.4,1497,117.3,5.0,7.39
2014,49500,Petrol,Manual,1,20.73,1373,91.1,5.0,7.2
2013,37199,Petrol,Automatic,1,17.5,1498,99.6,5.0,6.52
2012,62000,Diesel,Manual,1,22.07,1199,73.9,5.0,5.58
2015,59000,Diesel,Manual,1,20.77,1248,88.8,7.0,9.0
2015,60000,Diesel,Manual,1,26.59,1248,74.0,5.0,7.5
2007,39037,Diesel,Automatic,1,14.84,2143,170.0,5.0,11.1
2013,17003,Petrol,Manual,1,19.4,1198,86.8,5.0,3.78
2008,80400,Petrol,Manual,1,16.0,1086,66.7,5.0,2.76
2012,75200,Diesel,Manual,1,22.32,1582,126.32,5.0,6.3
2017,41217,Diesel,Manual,1,28.09,1248,88.5,5.0,8.88
2006,98293,Petrol,Manual,2,13.8,1299,70.0,5.0,1.86
2017,54000,Petrol,Manual,2,16.2,1199,74.0,5.0,7.2
2016,17377,Petrol,Manual,1,18.7,1199,88.7,5.0,7.08
2013,33800,Diesel,Manual,2,25.8,1498,98.6,5.0,5.64
2015,86157,Diesel,Manual,1,22.54,1396,88.73,5.0,7.8
2012,146824,Diesel,Manual,1,21.1,1248,73.9,5.0,4.26
2014,55000,Petrol,Manual,1,16.8,1497,116.3,5.0,8.52
2010,53293,Petrol,Manual,1,13.14,1798,160.0,5.0,7.2
2017,38000,Diesel,Manual,1,24.3,1248,88.5,5.0,9.59
2009,64000,Petrol,Manual,2,17.0,1197,80.0,5.0,4.92
2017,25058,Petrol,Automatic,1,24.07,998,67.1,5.0,4.74
2016,36700,Petrol,Manual,1,21.1,814,55.2,5.0,5.26
2011,35000,Petrol,Manual,1,20.36,1197,78.9,5.0,3.3
2016,22732,Petrol,Automatic,1,18.1,3498,306.0,2.0,66.65
2014,48000,Diesel,Automatic,1,18.53,1968,187.74,5.0,34.8
2013,62084,Diesel,Manual,1,22.77,1498,98.59,5.0,7.92
2012,39273,Diesel,Automatic,1,14.3,1968,140.0,5.0,8.39
2017,64798,Diesel,Manual,1,13.68,2393,147.8,7.0,22.5
2010,100002,Diesel,Manual,3,20.0,1399,68.0,5.0,1.54
2006,78000,Petrol,Manual,3,14.49,1399,92.7,5.0,1.44
2013,57717,Petrol,Manual,1,18.5,1197,85.8,5.0,5.17
2011,109000,Diesel,Automatic,1,12.39,2179,147.51,5.0,19.8
2017,74515,Petrol,Manual,1,18.9,1197,82.0,5.0,6.77
2017,50484,Diesel,Automatic,1,10.91,3198,197.2,7.0,37.34
2013,13452,Diesel,Automatic,1,12.8,1968,167.6,5.0,30.55
2017,37688,Petrol,Manual,1,17.01,1591,121.3,5.0,9.46
2017,34000,Diesel,Automatic,1,13.0,2143,204.0,5.0,43.2
2014,120000,Diesel,Automatic,1,0.0,2987,165.0,5.0,36.0
2008,64000,Petrol,Manual,2,17.5,1298,85.8,5.0,3.42
2011,100000,Petrol,Manual,1,13.0,1343,90.0,5.0,4.2
2014,75000,Diesel,Manual,1,20.46,1461,83.8,5.0,9.0
2012,86000,Diesel,Automatic,1,14.84,2143,170.0,5.0,22.8
2015,69000,Diesel,Automatic,1,15.97,2993,258.0,5.0,64.8
2015,41721,Petrol,Manual,1,19.1,1197,82.0,5.0,5.64
2017,13000,Petrol,Automatic,1,22.0,1197,81.8,5.0,10.2
2013,38998,Diesel,Automatic,1,16.07,1995,181.0,4.0,20.4
2017,54250,Petrol,Manual,1,22.74,796,47.3,5.0,4.21
2013,45979,Diesel,Automatic,2,17.11,1968,174.33,5.0,23.4
2012,37000,Petrol,Automatic,2,13.6,1598,181.0,4.0,20.4
2015,46983,Diesel,Automatic,2,12.07,2967,241.4,7.0,52.02
2012,40700,Diesel,Manual,1,25.44,936,57.6,5.0,3.18
2015,43828,Petrol,Manual,1,20.51,998,67.04,5.0,4.22
2016,53000,Diesel,Manual,1,19.01,1461,108.5,5.0,7.5
2015,100000,Diesel,Automatic,1,18.88,1995,184.0,5.0,29.7
2015,19000,Petrol,Manual,1,20.85,1197,83.14,5.0,6.3
2016,84000,Diesel,Manual,1,17.72,1968,108.5,5.0,13.2
2018,37630,Petrol,Automatic,1,15.63,1499,110.4,5.0,10.92
2010,67714,Petrol,Manual,1,18.5,1197,80.0,5.0,3.9
2017,32000,Diesel,Manual,1,15.0,1248,88.5,5.0,10.2
2010,51000,Petrol,Manual,1,16.2,1599,103.2,5.0,3.72
2015,58390,Diesel,Automatic,1,18.88,1995,184.0,5.0,23.83
2017,14000,Diesel,Manual,1,24.0,1186,73.97,5.0,5.88
2014,55818,Petrol,Manual,2,17.4,1497,117.3,5.0,6.84
2012,52241,Diesel,Manual,1,25.2,1248,74.0,5.0,3.48
2018,25433,Diesel,Manual,1,27.39,1248,74.0,5.0,9.4
2015,40611,Diesel,Manual,1,14.0,2179,138.1,7.0,9.78
2008,72000,Petrol,Manual,2,13.2,1495,94.0,5.0,2.4
2016,54631,Diesel,Manual,1,25.2,1248,74.0,5.0,7.5
2007,60000,Diesel,Manual,2,17.8,1248,112.0,5.0,4.08
2016,24941,Petrol,Automatic,1,21.9,624,37.48,4.0,3.83
2017,63939,Diesel,Manual,1,25.47,1248,88.5,7.0,9.3
2014,35214,Petrol,Automatic,2,23.1,998,67.04,5.0,3.84
2015,63000,Diesel,Manual,1,25.2,1248,74.0,5.0,5.88
2012,121377,Petrol,Manual,1,15.04,1598,103.6,5.0,4.56
2009,100970,Diesel,Automatic,1,15.5,1896,105.0,5.0,4.8
2014,60000,Diesel,Automatic,2,20.7,1496,113.98,5.0,28.2
2008,77650,Diesel,Manual,1,17.2,1396,53.5,5.0,1.38
2007,71297,Petrol,Manual,1,17.0,1086,112.0,5.0,2.64
2015,18955,Petrol,Automatic,1,18.0,1497,117.3,5.0,12.78
2016,47877,Diesel,Automatic,1,16.36,2179,187.7,5.0,42.82
2017,43368,Diesel,Automatic,1,15.0,2143,204.0,5.0,38.33
2011,73000,Diesel,Manual,3,18.3,1991,147.9,5.0,5.04
2015,72007,Diesel,Manual,1,15.1,2179,140.0,7.0,11.88
2014,56778,Petrol,Automatic,1,11.74,1796,186.0,5.0,18.55
2018,20024,Petrol,Manual,1,18.2,1199,88.7,5.0,10.15
2013,42103,Petrol,Manual,1,16.78,1496,88.73,5.0,3.9
2012,67147,Petrol,Manual,1,19.7,796,46.3,5.0,3.12
2016,37806,Petrol,Manual,1,20.4,1197,81.8,5.0,6.24
2009,85000,Petrol,Manual,3,19.0,998,66.1,5.0,2.16
2011,35000,Petrol,Manual,1,25.4,624,37.48,4.0,1.92
2015,72035,Diesel,Manual,1,25.5,1498,99.0,5.0,3.0
2011,48500,Petrol,Manual,1,16.0,1368,90.0,5.0,3.0
2017,28854,Petrol,Manual,1,18.16,1196,86.8,5.0,8.04
2005,92450,Petrol,Manual,1,15.4,1590,94.0,5.0,1.44
2016,14351,Diesel,Automatic,1,18.88,1995,184.0,5.0,42.66
2017,51087,Diesel,Manual,1,17.9,1998,163.7,5.0,9.3
2005,50000,Diesel,Manual,1,12.7,2609,116.6,8.0,2.33
2016,73000,Diesel,Manual,1,25.0,1396,69.0,5.0,2.64
2011,60000,Diesel,Automatic,1,18.1,1991,147.9,4.0,4.56
2016,50000,Diesel,Manual,1,12.8,2494,102.0,8.0,18.78
2018,36797,Diesel,Automatic,1,19.27,2143,167.62,5.0,47.36
2011,50000,Petrol,Manual,2,18.5,1197,85.8,5.0,1.8
2013,94000,Diesel,Manual,1,12.8,2494,102.0,8.0,10.62
2013,74000,Diesel,Manual,2,12.55,2982,168.5,7.0,21.48
2014,41016,Petrol,Automatic,2,16.95,1197,78.9,5.0,6.1
2012,67000,Diesel,Manual,1,22.32,1582,126.32,5.0,7.5
